iso_code,fonte_energia_id,ano,producao,geracao,consumo
DNK,4,1978,,0.027,0.08
DNK,4,1979,,0.029,0.086
DNK,4,1980,,0.034,0.101
DNK,4,1981,,0.036,0.105
DNK,4,1982,,0.03,0.09
DNK,4,1983,,0.034,0.099
DNK,4,1984,,0.03,0.089
DNK,4,1985,,0.03,0.088
DNK,4,1986,,0.029,0.085
DNK,4,1987,,0.029,0.087
DNK,4,1988,,0.033,0.097
DNK,4,1989,,0.023,0.068
DNK,4,1990,,0.03,0.083
DNK,4,1991,,0.03,0.075
DNK,4,1992,,0.03,0.082
DNK,4,1993,,0.03,0.081
DNK,4,1994,,0.03,0.096
DNK,4,1995,,0.03,0.09
DNK,4,1996,,0.02,0.057
DNK,4,1997,,0.02,0.057
DNK,4,1998,,0.03,0.081
DNK,4,1999,,0.03,0.09
DNK,4,2000,,0.03,0.089
DNK,4,2001,,0.03,0.081
DNK,4,2002,,0.03,0.093
DNK,4,2003,,0.02,0.061
DNK,4,2004,,0.03,0.076
DNK,4,2005,,0.02,0.064
DNK,4,2006,,0.02,0.067
DNK,4,2007,,0.03,0.08
DNK,4,2008,,0.03,0.072
DNK,4,2009,,0.02,0.053
DNK,4,2010,,0.02,0.057
DNK,4,2011,,0.02,0.047
DNK,4,2012,,0.02,0.048
DNK,4,2013,,0.01,0.037
DNK,4,2014,,0.02,0.041
DNK,4,2015,,0.02,0.049
DNK,4,2016,,0.02,0.052
DNK,4,2017,,0.02,0.048
DNK,4,2018,,0.01,0.039
DNK,4,2019,,0.02,0.045
DNK,4,2020,,0.02,0.045
DNK,4,2021,,0.02,0.043
DNK,4,2022,,0.01,0.039
DNK,4,2023,,0.01,0.051
ECU,4,1965,,0.249,0.736
ECU,4,1966,,0.285,0.843
ECU,4,1967,,0.314,0.928
ECU,4,1968,,0.328,0.97
ECU,4,1969,,0.364,1.076
ECU,4,1970,,0.405,1.198
ECU,4,1971,,0.44,1.301
ECU,4,1972,,0.445,1.316
ECU,4,1973,,0.435,1.286
ECU,4,1974,,0.5,1.478
ECU,4,1975,,0.628,1.857
ECU,4,1976,,0.605,1.789
ECU,4,1977,,0.558,1.65
ECU,4,1978,,0.791,2.339
ECU,4,1979,,0.709,2.097
ECU,4,1980,,0.872,2.578
ECU,4,1981,,0.779,2.303
ECU,4,1982,,0.895,2.647
ECU,4,1983,,1.721,5.089
ECU,4,1984,,3.233,9.56
ECU,4,1985,,3.279,9.696
ECU,4,1986,,4.012,11.863
ECU,4,1987,,4.57,13.513
ECU,4,1988,,4.826,14.27
ECU,4,1989,,4.954,14.649
ECU,4,1990,,4.987,14.746
ECU,4,1991,,5.076,15.009
ECU,4,1992,,4.974,14.707
ECU,4,1993,,5.81,17.181
ECU,4,1994,,6.565,19.413
ECU,4,1995,,5.161,15.26
ECU,4,1996,,6.343,18.757
ECU,4,1997,,6.534,19.321
ECU,4,1998,,6.506,19.238
ECU,4,1999,,7.177,21.222
ECU,4,2000,,7.53,22.506
ECU,4,2001,,7.0,20.772
ECU,4,2002,,7.45,21.962
ECU,4,2003,,7.11,20.824
ECU,4,2004,,7.34,21.358
ECU,4,2005,,6.81,19.708
ECU,4,2006,,7.06,20.286
ECU,4,2007,,8.95,25.555
ECU,4,2008,,11.18,31.735
ECU,4,2009,,9.13,25.764
ECU,4,2010,,8.55,23.971
ECU,4,2011,,11.02,30.712
ECU,4,2012,,12.12,33.555
ECU,4,2013,,10.93,30.085
ECU,4,2014,,11.34,31.041
ECU,4,2015,,12.97,35.268
ECU,4,2016,,15.68,42.388
ECU,4,2017,,19.89,53.462
ECU,4,2018,,20.47,54.708
ECU,4,2019,,24.66,64.953
ECU,4,2020,,24.33,63.906
ECU,4,2021,,25.57,66.92
ECU,4,2022,,25.9,64.227
ECU,4,2023,,26.58,65.847
EGY,4,1965,,1.732,5.123
EGY,4,1966,,1.825,5.397
EGY,4,1967,,1.967,5.815
EGY,4,1968,,3.001,8.873
EGY,4,1969,,3.991,11.801
EGY,4,1970,,4.689,13.865
EGY,4,1971,,5.047,14.924
EGY,4,1972,,5.162,15.264
EGY,4,1973,,5.153,15.237
EGY,4,1974,,6.116,18.086
EGY,4,1975,,6.793,20.086
EGY,4,1976,,8.004,23.666
EGY,4,1977,,9.038,26.724
EGY,4,1978,,9.93,29.364
EGY,4,1979,,9.608,28.41
EGY,4,1980,,9.802,28.985
EGY,4,1981,,10.213,30.2
EGY,4,1982,,10.492,31.024
EGY,4,1983,,9.815,29.024
EGY,4,1984,,9.63,28.475
EGY,4,1985,,9.148,27.051
EGY,4,1986,,8.972,26.53
EGY,4,1987,,8.969,26.523
EGY,4,1988,,8.829,26.107
EGY,4,1989,,9.487,28.053
EGY,4,1990,,9.953,29.431
EGY,4,1991,,9.916,29.322
EGY,4,1992,,9.8,28.978
EGY,4,1993,,10.092,29.843
EGY,4,1994,,10.728,31.723
EGY,4,1995,,11.192,33.095
EGY,4,1996,,11.484,33.958
EGY,4,1997,,11.771,34.807
EGY,4,1998,,12.104,35.793
EGY,4,1999,,13.441,39.743
EGY,4,2000,,14.18,41.924
EGY,4,2001,,14.41,42.344
EGY,4,2002,,13.99,40.848
EGY,4,2003,,12.94,37.525
EGY,4,2004,,12.83,36.976
EGY,4,2005,,12.64,36.205
EGY,4,2006,,12.78,36.377
EGY,4,2007,,14.22,40.202
EGY,4,2008,,15.1,42.421
EGY,4,2009,,13.77,38.463
EGY,4,2010,,12.95,35.956
EGY,4,2011,,12.99,35.835
EGY,4,2012,,13.03,35.721
EGY,4,2013,,13.24,36.075
EGY,4,2014,,13.59,36.809
EGY,4,2015,,13.68,36.849
EGY,4,2016,,13.2,35.33
EGY,4,2017,,12.79,34.033
EGY,4,2018,,12.92,34.192
EGY,4,2019,,14.08,37.113
EGY,4,2020,,14.9,39.141
EGY,4,2021,,14.28,36.45
EGY,4,2022,,13.8,34.641
EGY,4,2023,,13.88,35.912
EST,4,1985,,0.0,0.0
EST,4,1986,,0.0,0.0
EST,4,1987,,0.0,0.0
EST,4,1988,,0.0,0.0
EST,4,1989,,0.0,0.0
EST,4,1990,,0.0,0.0
EST,4,1991,,0.0,0.0
EST,4,1992,,0.0,0.0
EST,4,1993,,0.0,0.0
EST,4,1994,,0.0,0.0
EST,4,1995,,0.0,0.0
EST,4,1996,,0.0,0.0
EST,4,1997,,0.0,0.0
EST,4,1998,,0.0,0.0
EST,4,1999,,0.0,0.012
EST,4,2000,,0.0,0.015
EST,4,2001,,0.01,0.022
EST,4,2002,,0.01,0.016
EST,4,2003,,0.01,0.037
EST,4,2004,,0.02,0.065
EST,4,2005,,0.02,0.062
EST,4,2006,,0.01,0.038
EST,4,2007,,0.02,0.062
EST,4,2008,,0.03,0.079
EST,4,2009,,0.03,0.089
EST,4,2010,,0.03,0.075
EST,4,2011,,0.03,0.083
EST,4,2012,,0.04,0.115
EST,4,2013,,0.03,0.071
EST,4,2014,,0.03,0.073
EST,4,2015,,0.03,0.073
EST,4,2016,,0.04,0.094
EST,4,2017,,0.03,0.069
EST,4,2018,,0.01,0.04
EST,4,2019,,0.02,0.05
EST,4,2020,,0.03,0.079
EST,4,2021,,0.02,0.055
EST,4,2022,,0.02,0.06
EST,4,2023,,0.02,0.069
FIN,4,1965,,9.354,27.658
FIN,4,1966,,10.381,30.696
FIN,4,1967,,11.629,34.388
FIN,4,1968,,10.489,31.016
FIN,4,1969,,8.745,25.86
FIN,4,1970,,9.524,28.163
FIN,4,1971,,10.681,31.583
FIN,4,1972,,10.38,30.693
FIN,4,1973,,10.58,31.284
FIN,4,1974,,12.703,37.563
FIN,4,1975,,12.209,36.102
FIN,4,1976,,9.482,28.038
FIN,4,1977,,12.182,36.022
FIN,4,1978,,9.799,28.976
FIN,4,1979,,10.871,32.145
FIN,4,1980,,10.217,30.212
FIN,4,1981,,13.655,40.376
FIN,4,1982,,13.089,38.704
FIN,4,1983,,13.581,40.158
FIN,4,1984,,13.247,39.173
FIN,4,1985,,12.334,36.473
FIN,4,1986,,12.39,36.637
FIN,4,1987,,13.796,40.795
FIN,4,1988,,13.363,39.513
FIN,4,1989,,13.03,38.53
FIN,4,1990,,10.86,32.11
FIN,4,1991,,13.2,39.023
FIN,4,1992,,15.11,44.671
FIN,4,1993,,13.48,39.848
FIN,4,1994,,11.79,34.854
FIN,4,1995,,12.93,38.219
FIN,4,1996,,11.86,35.07
FIN,4,1997,,12.24,36.199
FIN,4,1998,,15.05,44.506
FIN,4,1999,,12.78,37.79
FIN,4,2000,,14.66,43.349
FIN,4,2001,,13.2,38.793
FIN,4,2002,,10.78,31.453
FIN,4,2003,,9.59,27.815
FIN,4,2004,,15.07,43.425
FIN,4,2005,,13.78,39.469
FIN,4,2006,,11.49,32.704
FIN,4,2007,,14.18,40.088
FIN,4,2008,,17.11,48.086
FIN,4,2009,,12.69,35.428
FIN,4,2010,,12.92,35.866
FIN,4,2011,,12.45,34.332
FIN,4,2012,,16.86,46.227
FIN,4,2013,,12.84,34.991
FIN,4,2014,,13.4,36.294
FIN,4,2015,,16.77,45.158
FIN,4,2016,,15.8,42.295
FIN,4,2017,,14.77,39.311
FIN,4,2018,,13.3,35.191
FIN,4,2019,,12.42,32.74
FIN,4,2020,,15.88,41.714
FIN,4,2021,,15.79,41.32
FIN,4,2022,,13.49,35.175
FIN,4,2023,,15.11,39.414
FRA,4,1965,,46.881,138.627
FRA,4,1966,,52.208,154.38
FRA,4,1967,,45.378,134.181
FRA,4,1968,,50.423,149.099
FRA,4,1969,,52.942,156.549
FRA,4,1970,,56.681,167.607
FRA,4,1971,,48.857,144.469
FRA,4,1972,,48.831,144.394
FRA,4,1973,,47.696,141.037
FRA,4,1974,,56.23,166.272
FRA,4,1975,,60.108,177.739
FRA,4,1976,,48.565,143.605
FRA,4,1977,,76.323,225.686
FRA,4,1978,,68.36,202.139
FRA,4,1979,,66.419,196.401
FRA,4,1980,,69.527,205.59
FRA,4,1981,,72.195,213.48
FRA,4,1982,,70.575,208.689
FRA,4,1983,,69.443,205.342
FRA,4,1984,,65.69,194.245
FRA,4,1985,,61.916,183.085
FRA,4,1986,,62.483,184.762
FRA,4,1987,,70.498,208.462
FRA,4,1988,,76.522,226.275
FRA,4,1989,,46.637,137.905
FRA,4,1990,,52.71,159.281
FRA,4,1991,,56.32,170.328
FRA,4,1992,,67.48,203.902
FRA,4,1993,,63.3,191.894
FRA,4,1994,,77.03,232.993
FRA,4,1995,,71.33,216.212
FRA,4,1996,,64.67,195.291
FRA,4,1997,,62.11,188.549
FRA,4,1998,,60.77,183.608
FRA,4,1999,,70.82,214.423
FRA,4,2000,,64.78,196.235
FRA,4,2001,,72.62,218.184
FRA,4,2002,,58.88,176.289
FRA,4,2003,,57.35,170.942
FRA,4,2004,,58.04,171.617
FRA,4,2005,,50.14,147.409
FRA,4,2006,,54.88,160.205
FRA,4,2007,,55.99,162.882
FRA,4,2008,,62.16,178.871
FRA,4,2009,,55.49,159.168
FRA,4,2010,,61.2,174.068
FRA,4,2011,,45.74,123.722
FRA,4,2012,,59.83,161.174
FRA,4,2013,,71.92,193.075
FRA,4,2014,,63.77,170.209
FRA,4,2015,,55.56,146.92
FRA,4,2016,,60.84,160.417
FRA,4,2017,,50.0,130.309
FRA,4,2018,,65.11,169.104
FRA,4,2019,,56.91,147.688
FRA,4,2020,,62.59,162.052
FRA,4,2021,,59.62,153.476
FRA,4,2022,,45.52,115.418
FRA,4,2023,,53.19,144.228
DEU,4,1965,,16.212,47.939
DEU,4,1966,,17.534,51.848
DEU,4,1967,,16.652,49.241
DEU,4,1968,,16.899,49.97
DEU,4,1969,,13.713,40.551
DEU,4,1970,,17.534,51.847
DEU,4,1971,,13.455,39.787
DEU,4,1972,,13.206,39.05
DEU,4,1973,,15.229,45.033
DEU,4,1974,,17.638,52.156
DEU,4,1975,,17.059,50.444
DEU,4,1976,,13.847,40.945
DEU,4,1977,,17.582,51.99
DEU,4,1978,,18.362,54.297
DEU,4,1979,,18.384,54.36
DEU,4,1980,,19.069,56.387
DEU,4,1981,,19.915,58.887
DEU,4,1982,,19.738,58.365
DEU,4,1983,,18.712,55.331
DEU,4,1984,,18.479,54.643
DEU,4,1985,,17.401,51.454
DEU,4,1986,,18.572,54.917
DEU,4,1987,,20.343,60.154
DEU,4,1988,,20.079,59.375
DEU,4,1989,,18.244,53.947
DEU,4,1990,,17.43,51.259
DEU,4,1991,,14.89,46.868
DEU,4,1992,,17.4,55.103
DEU,4,1993,,17.88,56.065
DEU,4,1994,,19.93,59.716
DEU,4,1995,,21.78,63.741
DEU,4,1996,,21.96,55.645
DEU,4,1997,,17.36,56.041
DEU,4,1998,,17.22,56.189
DEU,4,1999,,19.65,61.168
DEU,4,2000,,21.73,73.629
DEU,4,2001,,22.73,68.157
DEU,4,2002,,23.12,69.176
DEU,4,2003,,18.32,53.134
DEU,4,2004,,20.75,59.782
DEU,4,2005,,19.64,56.232
DEU,4,2006,,20.03,56.996
DEU,4,2007,,21.17,59.861
DEU,4,2008,,20.44,57.446
DEU,4,2009,,19.03,53.148
DEU,4,2010,,20.95,58.157
DEU,4,2011,,17.67,48.748
DEU,4,2012,,21.75,59.651
DEU,4,2013,,23.0,62.679
DEU,4,2014,,19.59,53.063
DEU,4,2015,,18.98,51.105
DEU,4,2016,,20.55,55.002
DEU,4,2017,,20.15,53.625
DEU,4,2018,,17.69,46.811
DEU,4,2019,,19.73,52.01
DEU,4,2020,,18.72,48.119
DEU,4,2021,,19.66,51.437
DEU,4,2022,,17.63,45.949
DEU,4,2023,,19.48,51.015
GRC,4,1965,,0.801,2.369
GRC,4,1966,,1.73,5.116
GRC,4,1967,,1.66,4.909
GRC,4,1968,,1.368,4.045
GRC,4,1969,,2.055,6.077
GRC,4,1970,,2.636,7.795
GRC,4,1971,,2.652,7.842
GRC,4,1972,,2.677,7.916
GRC,4,1973,,2.223,6.573
GRC,4,1974,,2.347,6.94
GRC,4,1975,,2.015,5.958
GRC,4,1976,,1.879,5.556
GRC,4,1977,,1.922,5.683
GRC,4,1978,,2.988,8.835
GRC,4,1979,,3.566,10.545
GRC,4,1980,,3.405,10.069
GRC,4,1981,,3.407,10.074
GRC,4,1982,,3.561,10.53
GRC,4,1983,,2.34,6.919
GRC,4,1984,,2.862,8.463
