iso_code,ano,gas_id,trade_co2,consumption_co2
CIV,2001,1,-1.087,6.563
CIV,2002,1,-2.172,5.278
CIV,2003,1,1.13,6.431
CIV,2004,1,0.121,7.508
CIV,2005,1,0.098,7.663
CIV,2006,1,1.164,8.051
CIV,2007,1,1.565,8.218
CIV,2008,1,1.515,8.227
CIV,2009,1,1.489,7.149
CIV,2010,1,1.869,8.094
CIV,2011,1,1.35,7.873
CIV,2012,1,2.684,11.224
CIV,2013,1,2.821,12.501
CIV,2014,1,3.383,13.286
CIV,2015,1,3.615,13.17
CIV,2016,1,3.189,15.172
CIV,2017,1,3.158,15.16
CIV,2018,1,4.526,14.941
CIV,2019,1,4.393,14.928
CIV,2020,1,3.565,14.581
CIV,2021,1,3.929,17.598
CIV,2022,1,4.324,17.968
HRV,1990,1,-1.937,20.937
HRV,1991,1,-1.346,15.647
HRV,1992,1,1.816,18.191
HRV,1993,1,1.391,18.198
HRV,1994,1,1.782,17.834
HRV,1995,1,2.881,19.693
HRV,1996,1,2.453,19.789
HRV,1997,1,2.387,20.953
HRV,1998,1,1.455,20.493
HRV,1999,1,1.947,22.028
HRV,2000,1,1.984,21.636
HRV,2001,1,3.708,24.484
HRV,2002,1,4.308,26.224
HRV,2003,1,2.098,25.326
HRV,2004,1,3.029,25.884
HRV,2005,1,2.55,25.848
HRV,2006,1,4.802,28.301
HRV,2007,1,4.861,29.665
HRV,2008,1,10.166,33.687
HRV,2009,1,3.865,25.622
HRV,2010,1,3.146,24.132
HRV,2011,1,2.611,23.231
HRV,2012,1,4.44,23.496
HRV,2013,1,5.124,23.53
HRV,2014,1,1.464,19.122
HRV,2015,1,3.676,21.479
HRV,2016,1,4.488,22.578
HRV,2017,1,3.158,21.877
HRV,2018,1,6.542,24.245
HRV,2019,1,5.654,23.484
HRV,2020,1,5.678,22.56
HRV,2021,1,5.728,23.139
HRV,2022,1,5.419,23.028
CYP,1990,1,2.154,6.798
CYP,1991,1,1.768,6.901
CYP,1992,1,2.824,8.328
CYP,1993,1,1.828,7.576
CYP,1994,1,1.592,7.582
CYP,1995,1,1.968,7.828
CYP,1996,1,2.855,9.065
CYP,1997,1,1.939,8.236
CYP,1998,1,3.361,9.951
CYP,1999,1,1.583,8.439
CYP,2000,1,0.602,7.704
CYP,2001,1,0.898,7.874
CYP,2002,1,1.192,8.359
CYP,2003,1,1.02,8.577
CYP,2004,1,1.489,9.275
CYP,2005,1,1.707,9.665
CYP,2006,1,1.717,9.902
CYP,2007,1,2.248,10.753
CYP,2008,1,3.108,11.825
CYP,2009,1,0.252,8.724
CYP,2010,1,0.535,8.637
CYP,2011,1,0.539,8.328
CYP,2012,1,0.858,8.122
CYP,2013,1,-0.11,6.474
CYP,2014,1,0.105,7.057
CYP,2015,1,-0.301,6.672
CYP,2016,1,-0.528,6.847
CYP,2017,1,0.301,7.806
CYP,2018,1,0.465,7.788
CYP,2019,1,0.21,7.554
CYP,2020,1,-0.615,6.4
CYP,2021,1,-0.491,6.679
CYP,2022,1,-0.172,7.026
CZE,1990,1,-12.872,151.378
CZE,1991,1,-18.322,130.561
CZE,1992,1,2.547,148.253
CZE,1993,1,-7.731,132.393
CZE,1994,1,-7.222,125.446
CZE,1995,1,-8.012,123.61
CZE,1996,1,-12.6,122.419
CZE,1997,1,-12.202,118.74
CZE,1998,1,-11.262,114.454
CZE,1999,1,-6.327,110.345
CZE,2000,1,-6.716,120.52
CZE,2001,1,-5.097,122.047
CZE,2002,1,0.969,124.937
CZE,2003,1,-6.67,120.902
CZE,2004,1,-12.854,115.438
CZE,2005,1,-15.318,110.373
CZE,2006,1,-11.083,115.455
CZE,2007,1,-6.59,121.777
CZE,2008,1,1.308,124.243
CZE,2009,1,-0.818,114.164
CZE,2010,1,3.159,120.635
CZE,2011,1,0.593,115.782
CZE,2012,1,-0.463,110.824
CZE,2013,1,2.181,108.904
CZE,2014,1,-1.562,102.684
CZE,2015,1,-0.511,104.49
CZE,2016,1,-1.057,105.591
CZE,2017,1,2.923,110.669
CZE,2018,1,6.849,113.184
CZE,2019,1,7.85,108.859
CZE,2020,1,7.959,99.632
CZE,2021,1,12.401,109.046
CZE,2022,1,13.414,108.521
DNK,1990,1,8.549,62.013
DNK,1991,1,1.645,65.738
DNK,1992,1,11.061,69.376
DNK,1993,1,6.478,67.04
DNK,1994,1,4.129,68.79
DNK,1995,1,6.508,68.149
DNK,1996,1,-1.847,73.04
DNK,1997,1,1.983,67.407
DNK,1998,1,4.396,65.622
DNK,1999,1,10.819,69.46
DNK,2000,1,11.342,65.638
DNK,2001,1,10.53,66.416
DNK,2002,1,10.997,66.541
DNK,2003,1,6.976,67.614
DNK,2004,1,15.188,70.281
DNK,2005,1,15.362,66.889
DNK,2006,1,13.176,72.668
DNK,2007,1,15.439,70.137
DNK,2008,1,17.193,68.439
DNK,2009,1,13.414,62.254
DNK,2010,1,13.179,62.358
DNK,2011,1,15.665,59.892
DNK,2012,1,13.034,52.887
DNK,2013,1,10.606,52.361
DNK,2014,1,13.412,50.977
DNK,2015,1,14.015,49.117
DNK,2016,1,12.56,49.466
DNK,2017,1,14.544,49.197
DNK,2018,1,15.566,50.168
DNK,2019,1,15.628,46.569
DNK,2020,1,14.137,42.431
DNK,2021,1,17.288,46.876
DNK,2022,1,16.981,45.413
DOM,1990,1,0.434,9.37
DOM,1991,1,0.402,9.94
DOM,1992,1,0.456,10.874
DOM,1993,1,0.26,11.469
DOM,1994,1,0.322,12.119
DOM,1995,1,-0.186,14.921
DOM,1996,1,-0.154,16.33
DOM,1997,1,0.393,17.658
DOM,1998,1,1.634,19.423
DOM,1999,1,2.425,20.247
DOM,2000,1,-6.753,12.239
DOM,2001,1,14.986,34.131
DOM,2002,1,7.871,28.82
DOM,2003,1,4.177,25.522
DOM,2004,1,6.568,23.901
DOM,2005,1,14.547,32.488
DOM,2006,1,14.236,33.348
DOM,2007,1,8.134,28.127
DOM,2008,1,6.843,27.175
DOM,2009,1,35.646,55.427
DOM,2010,1,51.106,71.659
DOM,2011,1,30.474,51.792
DOM,2012,1,36.392,57.647
DOM,2013,1,26.707,47.974
DOM,2014,1,14.553,36.354
DOM,2015,1,12.288,35.782
DOM,2016,1,5.673,30.318
DOM,2017,1,6.493,30.51
DOM,2018,1,5.995,31.751
DOM,2019,1,5.149,33.524
DOM,2020,1,4.799,31.815
DOM,2021,1,4.912,35.747
DOM,2022,1,5.902,36.333
ECU,1990,1,-0.279,16.179
ECU,1991,1,-0.477,15.68
ECU,1992,1,-2.107,19.852
ECU,1993,1,-1.501,22.587
ECU,1994,1,0.778,15.085
ECU,1995,1,-1.123,22.375
ECU,1996,1,-2.115,23.185
ECU,1997,1,0.398,19.827
ECU,1998,1,1.602,24.692
ECU,1999,1,-0.316,21.661
ECU,2000,1,-1.107,19.82
ECU,2001,1,1.175,24.583
ECU,2002,1,1.971,26.798
ECU,2003,1,1.784,28.856
ECU,2004,1,1.823,31.081
ECU,2005,1,2.376,32.966
ECU,2006,1,4.343,34.033
ECU,2007,1,4.063,38.342
ECU,2008,1,5.327,35.642
ECU,2009,1,3.573,37.171
ECU,2010,1,3.787,40.064
ECU,2011,1,4.77,43.034
ECU,2012,1,5.129,42.538
ECU,2013,1,5.928,45.583
ECU,2014,1,5.515,49.247
ECU,2015,1,5.866,47.142
ECU,2016,1,3.614,42.972
ECU,2017,1,5.508,44.682
ECU,2018,1,6.605,45.034
ECU,2019,1,6.575,46.636
ECU,2020,1,5.775,38.684
ECU,2021,1,6.351,44.555
ECU,2022,1,6.398,46.92
EGY,1990,1,5.129,80.347
EGY,1991,1,-1.071,76.224
EGY,1992,1,5.16,85.1
EGY,1993,1,-0.497,91.781
EGY,1994,1,1.979,90.351
EGY,1995,1,0.976,99.97
EGY,1996,1,3.581,101.532
EGY,1997,1,1.427,113.132
EGY,1998,1,4.745,129.77
EGY,1999,1,6.047,134.268
EGY,2000,1,-6.388,137.448
EGY,2001,1,-6.281,121.375
EGY,2002,1,-7.272,121.883
EGY,2003,1,-12.176,137.743
EGY,2004,1,-19.154,133.422
EGY,2005,1,-18.712,149.505
EGY,2006,1,-20.582,158.612
EGY,2007,1,-16.176,172.629
EGY,2008,1,-14.815,182.913
EGY,2009,1,-7.405,199.073
EGY,2010,1,-1.322,202.285
EGY,2011,1,-3.74,213.177
EGY,2012,1,7.536,221.27
EGY,2013,1,2.108,213.527
EGY,2014,1,13.323,240.222
EGY,2015,1,22.069,246.549
EGY,2016,1,20.333,259.716
EGY,2017,1,-3.6,257.076
EGY,2018,1,-2.521,246.696
EGY,2019,1,-3.197,255.545
EGY,2020,1,5.745,241.102
EGY,2021,1,16.299,277.235
EGY,2022,1,4.639,275.808
SLV,1990,1,1.628,4.103
SLV,1991,1,1.533,4.688
SLV,1992,1,1.69,5.007
SLV,1993,1,1.458,5.434
SLV,1994,1,1.537,6.05
SLV,1995,1,1.626,6.624
SLV,1996,1,1.691,6.106
SLV,1997,1,1.817,7.232
SLV,1998,1,2.409,8.14
SLV,1999,1,2.318,7.906
SLV,2000,1,2.621,8.292
SLV,2001,1,2.459,8.316
SLV,2002,1,2.208,8.278
SLV,2003,1,2.0,8.435
SLV,2004,1,1.731,7.984
SLV,2005,1,1.943,8.24
SLV,2006,1,2.423,9.141
SLV,2007,1,2.272,9.117
SLV,2008,1,2.455,8.86
SLV,2009,1,1.572,7.885
SLV,2010,1,1.58,7.899
SLV,2011,1,1.864,8.364
SLV,2012,1,1.459,7.931
SLV,2013,1,1.785,7.879
SLV,2014,1,1.807,7.958
SLV,2015,1,1.91,8.578
SLV,2016,1,1.871,8.467
SLV,2017,1,1.84,7.81
SLV,2018,1,2.473,8.735
SLV,2019,1,1.932,9.485
SLV,2020,1,2.017,8.611
SLV,2021,1,2.106,9.687
SLV,2022,1,2.101,9.902
EST,1990,1,-5.55,31.367
EST,1991,1,-3.885,30.259
EST,1992,1,-0.403,24.015
EST,1993,1,-1.498,17.937
EST,1994,1,-3.412,16.629
EST,1995,1,-2.385,15.67
EST,1996,1,-2.284,16.75
EST,1997,1,-2.721,15.953
EST,1998,1,0.112,17.045
EST,1999,1,3.851,19.78
EST,2000,1,4.843,20.314
EST,2001,1,3.067,18.937
EST,2002,1,4.456,19.814
EST,2003,1,3.444,20.695
EST,2004,1,3.495,20.817
EST,2005,1,2.257,19.347
EST,2006,1,4.756,21.194
EST,2007,1,1.303,21.234
EST,2008,1,-0.319,17.496
EST,2009,1,-0.344,14.061
EST,2010,1,-1.724,17.241
EST,2011,1,0.587,19.535
EST,2012,1,-0.153,17.608
EST,2013,1,-2.463,17.171
EST,2014,1,-1.488,17.296
EST,2015,1,2.189,17.969
EST,2016,1,-0.884,16.549
EST,2017,1,-1.845,16.771
EST,2018,1,0.169,17.97
EST,2019,1,2.347,14.635
EST,2020,1,3.225,12.423
EST,2021,1,3.431,13.821
EST,2022,1,2.533,14.29
ETH,1990,1,0.934,3.921
ETH,1991,1,1.006,3.965
ETH,1992,1,1.113,4.05
ETH,1993,1,1.062,4.056
ETH,1994,1,1.147,3.344
ETH,1995,1,1.197,3.703
ETH,1996,1,1.167,3.961
ETH,1997,1,1.423,4.403
ETH,1998,1,2.013,5.16
ETH,1999,1,1.956,5.051
ETH,2000,1,0.343,3.806
ETH,2001,1,0.164,4.428
ETH,2002,1,-0.578,3.853
ETH,2003,1,-0.798,4.072
ETH,2004,1,-1.039,4.119
ETH,2005,1,-0.885,4.071
ETH,2006,1,-0.811,4.508
ETH,2007,1,-1.012,4.828
ETH,2008,1,-1.079,5.338
ETH,2009,1,-0.846,5.608
ETH,2010,1,-1.317,5.027
ETH,2011,1,-1.885,5.525
ETH,2012,1,-0.608,7.45
ETH,2013,1,-1.528,8.311
ETH,2014,1,-1.394,10.278
ETH,2015,1,-1.261,11.438
ETH,2016,1,-1.299,13.196
ETH,2017,1,4.697,19.471
ETH,2018,1,3.552,19.338
ETH,2019,1,3.453,20.689
ETH,2020,1,3.424,19.274
ETH,2021,1,4.051,20.211
ETH,2022,1,4.329,19.486
FIN,1990,1,23.783,80.704
FIN,1991,1,19.353,74.548
FIN,1992,1,49.39,103.662
FIN,1993,1,28.817,85.137
FIN,1994,1,16.593,78.333
FIN,1995,1,17.174,75.296
FIN,1996,1,10.763,74.803
FIN,1997,1,10.823,73.526
FIN,1998,1,12.191,71.549
FIN,1999,1,15.341,74.215
FIN,2000,1,22.071,79.088
FIN,2001,1,18.761,81.282
FIN,2002,1,16.545,81.594
FIN,2003,1,16.79,89.448
FIN,2004,1,16.401,85.347
FIN,2005,1,23.745,80.809
FIN,2006,1,21.399,89.772
FIN,2007,1,21.994,88.758
FIN,2008,1,24.097,82.722
FIN,2009,1,13.908,69.828
FIN,2010,1,18.559,82.651
FIN,2011,1,14.102,70.749
FIN,2012,1,16.646,67.801
FIN,2013,1,14.814,66.533
FIN,2014,1,13.843,61.465
FIN,2015,1,10.945,55.137
FIN,2016,1,9.848,57.099
FIN,2017,1,10.81,55.467
FIN,2018,1,12.136,57.87
FIN,2019,1,10.844,53.286
FIN,2020,1,10.346,48.046
FIN,2021,1,13.606,51.404
FIN,2022,1,13.639,50.006
FRA,1990,1,99.473,493.191
FRA,1991,1,86.132,503.991
FRA,1992,1,138.001,545.317
FRA,1993,1,115.953,503.652
FRA,1994,1,110.654,491.447
FRA,1995,1,115.886,501.696
FRA,1996,1,102.034,504.19
FRA,1997,1,94.812,489.657
FRA,1998,1,96.188,509.447
FRA,1999,1,101.265,513.286
FRA,2000,1,113.122,519.261
FRA,2001,1,108.453,518.898
FRA,2002,1,105.383,511.329
FRA,2003,1,109.335,521.3
FRA,2004,1,128.965,542.344
FRA,2005,1,135.786,551.581
FRA,2006,1,144.751,550.908
FRA,2007,1,154.382,550.392
FRA,2008,1,154.805,543.899
FRA,2009,1,134.206,505.082
FRA,2010,1,126.876,503.333
FRA,2011,1,147.371,501.746
FRA,2012,1,123.666,480.106
FRA,2013,1,108.491,467.194
FRA,2014,1,107.72,434.562
FRA,2015,1,90.918,422.408
FRA,2016,1,95.341,429.541
FRA,2017,1,90.556,427.657
FRA,2018,1,104.838,426.777
FRA,2019,1,99.8,414.815
FRA,2020,1,94.704,375.194
FRA,2021,1,107.491,413.098
FRA,2022,1,114.751,408.252
GEO,1990,1,-6.053,9.896
GEO,1991,1,-4.523,11.349
GEO,1992,1,-5.862,9.415
GEO,1993,1,-1.846,8.07
GEO,1994,1,-1.151,4.917
GEO,1995,1,-0.015,2.275
GEO,1996,1,3.74,7.793
GEO,1997,1,2.528,6.954
GEO,1998,1,2.597,7.536
GEO,1999,1,1.807,6.118
GEO,2000,1,1.627,6.128
GEO,2001,1,2.037,5.762
GEO,2002,1,2.034,5.383
GEO,2003,1,2.107,5.838
GEO,2004,1,3.168,7.44
GEO,2005,1,3.781,8.794
GEO,2006,1,2.92,9.013
GEO,2007,1,3.8,10.162
GEO,2008,1,4.009,9.317
GEO,2009,1,1.505,7.641
GEO,2010,1,1.785,7.993
GEO,2011,1,2.352,10.157
GEO,2012,1,2.721,10.976
GEO,2013,1,2.454,10.466
GEO,2014,1,2.378,11.317
GEO,2015,1,1.999,11.755
GEO,2016,1,1.555,11.623
GEO,2017,1,1.124,11.296
GEO,2018,1,2.431,12.494
GEO,2019,1,1.181,12.068
GEO,2020,1,2.352,12.927
GEO,2021,1,2.781,13.875
GEO,2022,1,1.782,13.309
DEU,1990,1,140.187,1194.983
DEU,1991,1,127.158,1144.088
DEU,1992,1,237.763,1207.227
DEU,1993,1,200.837,1160.223
DEU,1994,1,191.583,1134.81
DEU,1995,1,200.243,1140.176
DEU,1996,1,164.321,1124.011
DEU,1997,1,146.777,1078.285
DEU,1998,1,156.934,1080.433
DEU,1999,1,194.596,1090.038
DEU,2000,1,184.844,1083.82
DEU,2001,1,165.26,1080.515
DEU,2002,1,128.448,1027.282
DEU,2003,1,168.651,1063.152
DEU,2004,1,167.668,1044.238
DEU,2005,1,182.908,1050.789
DEU,2006,1,162.433,1048.868
DEU,2007,1,191.668,1037.784
DEU,2008,1,184.472,1041.08
DEU,2009,1,183.657,973.608
DEU,2010,1,192.528,1019.208
DEU,2011,1,175.284,979.797
DEU,2012,1,104.304,918.394
DEU,2013,1,96.375,928.118
DEU,2014,1,112.173,904.752
DEU,2015,1,94.175,895.02
DEU,2016,1,108.503,906.516
DEU,2017,1,112.216,896.81
DEU,2018,1,126.496,886.542
DEU,2019,1,131.596,841.423
DEU,2020,1,122.566,770.922
DEU,2021,1,149.604,828.381
DEU,2022,1,161.23,832.702
GHA,1990,1,1.082,4.596
GHA,1991,1,1.095,4.997
GHA,1992,1,1.164,4.407
GHA,1993,1,1.135,4.953
GHA,1994,1,1.175,5.714
GHA,1995,1,1.26,5.884
GHA,1996,1,2.199,7.057
GHA,1997,1,3.138,8.652
GHA,1998,1,2.672,8.256
GHA,1999,1,3.982,9.595
GHA,2000,1,2.673,7.986
GHA,2001,1,2.679,8.648
GHA,2002,1,1.809,8.292
GHA,2003,1,2.912,9.596
GHA,2004,1,3.009,9.46
GHA,2005,1,4.158,10.271
GHA,2006,1,4.308,12.831
GHA,2007,1,4.502,13.484
GHA,2008,1,5.576,13.901
GHA,2009,1,4.954,11.822
GHA,2010,1,5.118,14.06
GHA,2011,1,7.185,17.52
GHA,2012,1,9.641,22.285
GHA,2013,1,7.747,20.354
GHA,2014,1,7.742,20.994
GHA,2015,1,7.433,22.001
GHA,2016,1,6.028,19.945
GHA,2017,1,6.807,19.245
GHA,2018,1,4.963,20.153
GHA,2019,1,4.055,20.474
GHA,2020,1,3.249,22.416
GHA,2021,1,4.468,25.015
GHA,2022,1,4.344,24.631
GRC,1990,1,13.063,96.501
GRC,1991,1,12.007,95.415
GRC,1992,1,19.678,104.653
GRC,1993,1,15.155,99.44
GRC,1994,1,12.934,99.364
GRC,1995,1,13.684,100.648
GRC,1996,1,9.898,99.013
GRC,1997,1,6.403,100.204
GRC,1998,1,8.798,107.42
GRC,1999,1,5.619,103.554
GRC,2000,1,1.661,104.634
GRC,2001,1,1.224,106.586
GRC,2002,1,4.626,109.626
GRC,2003,1,-11.662,97.405
GRC,2004,1,-15.545,93.94
GRC,2005,1,-20.219,93.67
GRC,2006,1,-16.329,96.09
GRC,2007,1,-17.477,97.069
GRC,2008,1,-13.665,97.416
GRC,2009,1,2.06,106.38
GRC,2010,1,-5.112,92.243
GRC,2011,1,-11.744,82.761
GRC,2012,1,-16.121,75.271
GRC,2013,1,-17.799,63.914
GRC,2014,1,-18.596,60.04
GRC,2015,1,-18.675,56.251
GRC,2016,1,-13.994,57.365
GRC,2017,1,-17.894,56.948
GRC,2018,1,-13.765,58.013
GRC,2019,1,-12.618,53.119
GRC,2020,1,-3.376,52.182
GRC,2021,1,-6.174,51.346
GRC,2022,1,-9.406,48.674
GTM,1990,1,1.813,6.785
GTM,1991,1,1.844,6.795
GTM,1992,1,2.168,8.088
GTM,1993,1,1.998,7.576
GTM,1994,1,1.869,8.62
GTM,1995,1,2.078,9.156
GTM,1996,1,2.226,8.797
GTM,1997,1,2.681,10.183
GTM,1998,1,3.405,12.044
GTM,1999,1,3.276,12.082
GTM,2000,1,13.223,22.988
GTM,2001,1,-1.459,8.774
GTM,2002,1,-1.408,9.313
GTM,2003,1,-1.338,9.11
GTM,2004,1,-1.706,9.474
GTM,2005,1,-1.946,10.164
GTM,2006,1,-0.98,11.197
GTM,2007,1,-1.219,10.926
GTM,2008,1,-0.846,10.047
GTM,2009,1,-1.381,10.061
GTM,2010,1,-0.772,10.326
GTM,2011,1,-1.67,9.567
GTM,2012,1,-1.945,9.632
GTM,2013,1,-2.08,10.732
GTM,2014,1,-2.426,11.401
GTM,2015,1,-2.521,13.431
GTM,2016,1,-2.68,14.246
GTM,2017,1,-2.091,15.229
GTM,2018,1,4.558,23.08
GTM,2019,1,4.371,23.675
GTM,2020,1,4.012,21.176
GTM,2021,1,4.404,24.209
GTM,2022,1,4.862,23.975
GIN,1990,1,-0.0,1.004
GIN,1991,1,-0.0,1.026
GIN,1992,1,0.0,1.059
GIN,1993,1,0.0,1.088
GIN,1994,1,0.0,1.125
GIN,1995,1,0.0,1.165
GIN,1996,1,0.0,1.235
GIN,1997,1,0.0,1.29
GIN,1998,1,0.0,1.363
GIN,1999,1,0.0,1.433
GIN,2000,1,-0.177,1.314
GIN,2001,1,-0.294,1.267
GIN,2002,1,-0.321,1.302
GIN,2003,1,1.044,2.744
GIN,2004,1,-0.07,1.692
GIN,2005,1,-0.077,1.747
GIN,2006,1,-0.11,1.781
GIN,2007,1,-0.108,1.86
GIN,2008,1,-0.048,1.949
GIN,2009,1,1.163,3.273
GIN,2010,1,1.832,4.316
GIN,2011,1,2.087,4.681
GIN,2012,1,2.136,4.558
GIN,2013,1,-0.056,2.055
GIN,2014,1,-0.103,2.063
GIN,2015,1,-0.04,2.411
GIN,2016,1,2.35,5.092
GIN,2017,1,1.919,5.158
GIN,2018,1,2.061,5.223
GIN,2019,1,1.991,5.911
GIN,2020,1,1.525,6.025
GIN,2021,1,2.076,6.202
GIN,2022,1,2.22,6.414
HND,1990,1,0.822,3.326
HND,1991,1,0.873,3.4
HND,1992,1,1.021,3.824
HND,1993,1,0.88,3.821
HND,1994,1,0.787,4.018
HND,1995,1,0.621,4.457
HND,1996,1,0.9,4.775
HND,1997,1,1.375,5.386
HND,1998,1,1.431,6.242
HND,1999,1,2.034,6.738
HND,2000,1,-1.08,3.952
HND,2001,1,-1.479,4.186
HND,2002,1,-1.613,4.332
HND,2003,1,-1.376,5.311
HND,2004,1,-1.594,5.6
HND,2005,1,-1.479,5.356
HND,2006,1,-1.311,6.387
HND,2007,1,-1.432,6.785
HND,2008,1,5.403,13.936
HND,2009,1,-1.061,6.97
HND,2010,1,-1.306,6.691
HND,2011,1,-1.997,6.863
HND,2012,1,-2.236,6.983
HND,2013,1,8.137,17.501
HND,2014,1,-2.167,7.314
HND,2015,1,-2.214,8.134
HND,2016,1,-2.041,7.681
HND,2017,1,-2.125,8.106
HND,2018,1,-1.894,7.967
HND,2019,1,-2.137,9.082
HND,2020,1,-1.639,7.887
HND,2021,1,-1.8,8.388
HND,2022,1,-1.96,8.522
HKG,1990,1,58.874,86.021
HKG,1991,1,63.409,91.872
HKG,1992,1,66.987,99.906
HKG,1993,1,61.076,95.854
HKG,1994,1,90.449,121.528
HKG,1995,1,95.811,127.078
HKG,1996,1,93.979,122.887
HKG,1997,1,106.927,137.424
HKG,1998,1,76.922,115.847
HKG,1999,1,63.543,106.092
HKG,2000,1,43.838,84.12
HKG,2001,1,39.585,77.387
HKG,2002,1,36.163,75.648
HKG,2003,1,39.738,82.94
HKG,2004,1,40.716,82.285
HKG,2005,1,44.402,88.132
HKG,2006,1,45.419,87.334
HKG,2007,1,42.829,86.402
HKG,2008,1,42.293,85.084
HKG,2009,1,30.348,71.927
HKG,2010,1,39.851,79.914
HKG,2011,1,54.214,97.364
HKG,2012,1,65.109,107.851
HKG,2013,1,77.44,121.747
HKG,2014,1,67.432,112.924
HKG,2015,1,47.788,90.188
HKG,2016,1,40.528,83.894
HKG,2017,1,43.8,86.231
HKG,2018,1,42.627,85.228
HKG,2019,1,43.653,85.554
HKG,2020,1,48.313,81.81
HKG,2021,1,55.994,89.711
HKG,2022,1,63.216,94.748
HUN,1990,1,18.425,91.852
HUN,1991,1,13.93,83.755
HUN,1992,1,32.902,95.182
HUN,1993,1,23.783,86.775
HUN,1994,1,17.823,79.704
HUN,1995,1,14.764,76.228
HUN,1996,1,7.323,70.406
HUN,1997,1,8.206,69.882
HUN,1998,1,9.895,71.15
HUN,1999,1,10.306,71.881
HUN,2000,1,14.813,73.058
HUN,2001,1,16.766,76.594
HUN,2002,1,16.102,74.944
HUN,2003,1,19.677,81.289
HUN,2004,1,19.472,79.457
HUN,2005,1,18.003,78.145
HUN,2006,1,19.262,78.791
HUN,2007,1,23.681,82.13
HUN,2008,1,26.225,83.41
HUN,2009,1,17.814,69.272
HUN,2010,1,20.061,72.054
HUN,2011,1,19.051,69.207
HUN,2012,1,14.951,61.671
HUN,2013,1,17.008,60.495
HUN,2014,1,14.127,57.766
HUN,2015,1,12.608,59.175
HUN,2016,1,13.406,60.445
HUN,2017,1,15.994,65.418
HUN,2018,1,17.452,66.829
HUN,2019,1,16.112,65.278
HUN,2020,1,13.432,60.539
HUN,2021,1,17.322,65.653
HUN,2022,1,17.959,62.802
IND,1990,1,-2.725,575.271
IND,1991,1,-18.842,596.523
IND,1992,1,-9.155,646.292
IND,1993,1,-25.588,651.711
IND,1994,1,-30.893,683.17
IND,1995,1,-41.225,719.237
IND,1996,1,-55.247,768.374
IND,1997,1,-53.939,804.072
IND,1998,1,-56.047,819.726
IND,1999,1,-44.903,915.86
IND,2000,1,-70.587,915.858
IND,2001,1,-77.713,922.813
IND,2002,1,-94.154,937.986
IND,2003,1,-78.394,989.343
IND,2004,1,-90.303,1043.524
IND,2005,1,-90.638,1103.955
IND,2006,1,-113.355,1179.13
IND,2007,1,-95.172,1297.334
IND,2008,1,-108.212,1381.225
IND,2009,1,-87.049,1525.167
IND,2010,1,-99.807,1577.53
IND,2011,1,-134.897,1629.816
IND,2012,1,-134.488,1791.212
IND,2013,1,-214.454,1780.645
IND,2014,1,-191.639,1956.705
IND,2015,1,-140.375,2093.845
IND,2016,1,-170.133,2184.525
IND,2017,1,-145.018,2281.589
IND,2018,1,-161.178,2431.88
IND,2019,1,-160.171,2452.717
IND,2020,1,-173.735,2247.817
IND,2021,1,-224.171,2450.051
IND,2022,1,-264.18,2566.987
IDN,1990,1,-8.51,146.571
IDN,1991,1,-14.716,160.149
IDN,1992,1,-15.008,184.411
IDN,1993,1,-21.115,193.994
IDN,1994,1,-19.877,199.495
IDN,1995,1,-17.856,204.555
IDN,1996,1,-23.835,229.23
IDN,1997,1,-33.005,246.936
IDN,1998,1,-90.754,153.769
IDN,1999,1,-44.603,247.398
IDN,2000,1,-41.272,240.059
IDN,2001,1,-50.562,266.466
IDN,2002,1,-32.803,275.683
IDN,2003,1,-22.909,316.448
IDN,2004,1,-20.843,322.179
IDN,2005,1,-19.43,328.187
IDN,2006,1,-17.066,329.568
IDN,2007,1,-18.92,368.938
IDN,2008,1,1.775,367.493
IDN,2009,1,-3.838,395.104
IDN,2010,1,-0.162,445.644
